volume,part,chapter,value,emphasis,keywords,keytokens,emotionwords
Том первый,Часть третья,VIII,54,"Не доезжая государя, Ростов, отличный ездок, два раза всадил шпоры своему Бедуину и довел его СЧАСТЛИВО до того бешеного аллюра рыси, которою хаживал разгоряченный Бедуин. Подогнув пенящуюся морду к груди, отделив хвост и как будто летя на воздухе и не касаясь до земли, грациозно и высоко вскидывая и переменяя ноги, Бедуин, тоже чувствовавший на себе взгляд государя, прошел превосходно.",счастливо,счастливо,счастье
Том первый,Часть третья,VIII,54,"«Боже мой! Как бы я СЧАСТЛИВ был, если б он велел мне сейчас броситься в огонь», — подумал Ростов.",счастливый,счастлив,счастье
Том первый,Часть третья,VIII,54,"«Боже мой! Как бы я СЧАСТЛИВ был, если б он велел мне сейчас броситься в огонь», — подумал Ростов.",счастливый,счастлив,счастье
Том первый,Часть третья,VIII,54,"Но более всего во всех кружках говорили о государе Александре, передавали каждое его слово, движение и ВОСТОРГАЛИСЬ им.",восторгаться,восторгались,восторг
Том первый,Часть третья,IX,55,"В этот самый день был военный совет, на котором участвовали все члены гофкригсрата и оба императора. На совете, в противность мнению стариков — Кутузова и князя Шварценберга, было решено немедленно наступать и дать генеральное сражение Бонапарту. Военный совет только что кончился, когда князь Андрей, сопутствуемый Борисом, пришел во дворец отыскивать князя Долгорукова. Еще все лица главной квартиры находились под обаянием сегодняшнего, победоносного для партии молодых, военного совета. Голоса медлителей, советовавших ожидать еще чего-то, не наступая, так единодушно были заглушены и доводы их опровергнуты несомненными доказательствами выгод наступления, что то, о чем толковалось в совете, будущее сражение и, без сомнения, победа казались уже не будущим, а прошедшим. Все выгоды были на нашей стороне. Огромные силы, без сомнения превосходившие силы Наполеона, были стянуты в одно место; войска были одушевлены присутствием императоров и рвались в дело; стратегический пункт, на котором приходилось действовать, был до малейших подробностей известен австрийскому генералу Вейротеру, руководившему войска (как бы СЧАСТЛИВАЯ случайность сделала то, что австрийские войска в прошлом году были на маневрах именно на тех полях, на которых теперь предстояло сразиться с французом); до малейших подробностей была известна и передана на картах предлежащая местность, и Бонапарте, видимо, ослабленный, ничего не предпринимал.",счастливый,счастливая,счастье
Том первый,Часть третья,IX,55,"В этот самый день был военный совет, на котором участвовали все члены гофкригсрата и оба императора. На совете, в противность мнению стариков — Кутузова и князя Шварценберга, было решено немедленно наступать и дать генеральное сражение Бонапарту. Военный совет только что кончился, когда князь Андрей, сопутствуемый Борисом, пришел во дворец отыскивать князя Долгорукова. Еще все лица главной квартиры находились под обаянием сегодняшнего, победоносного для партии молодых, военного совета. Голоса медлителей, советовавших ожидать еще чего-то, не наступая, так единодушно были заглушены и доводы их опровергнуты несомненными доказательствами выгод наступления, что то, о чем толковалось в совете, будущее сражение и, без сомнения, победа казались уже не будущим, а прошедшим. Все выгоды были на нашей стороне. Огромные силы, без сомнения превосходившие силы Наполеона, были стянуты в одно место; войска были одушевлены присутствием императоров и рвались в дело; стратегический пункт, на котором приходилось действовать, был до малейших подробностей известен австрийскому генералу Вейротеру, руководившему войска (как бы СЧАСТЛИВАЯ случайность сделала то, что австрийские войска в прошлом году были на маневрах именно на тех полях, на которых теперь предстояло сразиться с французом); до малейших подробностей была известна и передана на картах предлежащая местность, и Бонапарте, видимо, ослабленный, ничего не предпринимал.",счастливый,счастливая,счастье
Том первый,Часть третья,IX,55,"— Ах, какая досада! — сказал Долгоруков, поспешно вставая и пожимая руки князя Андрея и Бориса. — Вы знаете, я очень РАД сделать все, что от меня зависит, и для вас, и для этого милого молодого человека. — Он еще раз пожал руку Бориса с выражением добродушного, искреннего и оживленного легкомыслия. — Но вы видите... до другого раза!",рад,рад,радость
Том первый,Часть третья,X,56,"На заре 16-го числа эскадрон Денисова, в котором служил Николай Ростов и который был в отряде князя Багратиона, двинулся с ночлега в дело, как говорили, и, пройдя около версты позади других колонн, был остановлен на большой дороге. Ростов видел, как мимо его прошли вперед казаки, 1-й и 2-й эскадрон гусар, пехотные батальоны с артиллерией и проехали генералы Багратион и Долгоруков с адъютантами. Весь страх, который он, как и прежде, испытывал перед делом, вся внутренняя борьба, посредством которой он преодолевал этот страх, все его мечтания о том, как он по-гусарски отличится в этом деле, — пропали даром. Эскадрон их был оставлен в резерве, и Николай Ростов скучно и тоскливо провел этот день. В девятом часу утра он услыхал пальбу впереди себя, крики «ура», видел привозимых назад раненых (их было немного) и, наконец, видел, как в середине сотни казаков провели целый отряд французских кавалеристов. Очевидно, дело было кончено, и дело было, очевидно, небольшое, но счастливое. Проходившие назад солдаты и офицеры рассказывали о блестящей победе, о занятии города Вишау и взятии в плен целого французского эскадрона. День был ясный, солнечный, после сильного ночного заморозка, и веселый блеск осеннего дня совпадал с известием о победе, которое передавали не только рассказы участвовавших в нем, но и РАДОСТНОЕ выражение лиц солдат, офицеров, генералов и адъютантов, ехавших туда и оттуда мимо Ростова. Тем больнее щемило сердце Николая, напрасно перестрадавшего весь страх, предшествующий сражению, и пробывшего этот веселый день в бездействии.",радостный,радостное,радость
Том первый,Часть третья,X,56,"На заре 16-го числа эскадрон Денисова, в котором служил Николай Ростов и который был в отряде князя Багратиона, двинулся с ночлега в дело, как говорили, и, пройдя около версты позади других колонн, был остановлен на большой дороге. Ростов видел, как мимо его прошли вперед казаки, 1-й и 2-й эскадрон гусар, пехотные батальоны с артиллерией и проехали генералы Багратион и Долгоруков с адъютантами. Весь страх, который он, как и прежде, испытывал перед делом, вся внутренняя борьба, посредством которой он преодолевал этот страх, все его мечтания о том, как он по-гусарски отличится в этом деле, — пропали даром. Эскадрон их был оставлен в резерве, и Николай Ростов скучно и тоскливо провел этот день. В девятом часу утра он услыхал пальбу впереди себя, крики «ура», видел привозимых назад раненых (их было немного) и, наконец, видел, как в середине сотни казаков провели целый отряд французских кавалеристов. Очевидно, дело было кончено, и дело было, очевидно, небольшое, но счастливое. Проходившие назад солдаты и офицеры рассказывали о блестящей победе, о занятии города Вишау и взятии в плен целого французского эскадрона. День был ясный, солнечный, после сильного ночного заморозка, и веселый блеск осеннего дня совпадал с известием о победе, которое передавали не только рассказы участвовавших в нем, но и РАДОСТНОЕ выражение лиц солдат, офицеров, генералов и адъютантов, ехавших туда и оттуда мимо Ростова. Тем больнее щемило сердце Николая, напрасно перестрадавшего весь страх, предшествующий сражению, и пробывшего этот веселый день в бездействии.",радостный,радостное,радость
Том первый,Часть третья,X,56,"На заре 16-го числа эскадрон Денисова, в котором служил Николай Ростов и который был в отряде князя Багратиона, двинулся с ночлега в дело, как говорили, и, пройдя около версты позади других колонн, был остановлен на большой дороге. Ростов видел, как мимо его прошли вперед казаки, 1-й и 2-й эскадрон гусар, пехотные батальоны с артиллерией и проехали генералы Багратион и Долгоруков с адъютантами. Весь страх, который он, как и прежде, испытывал перед делом, вся внутренняя борьба, посредством которой он преодолевал этот страх, все его мечтания о том, как он по-гусарски отличится в этом деле, — пропали даром. Эскадрон их был оставлен в резерве, и Николай Ростов скучно и тоскливо провел этот день. В девятом часу утра он услыхал пальбу впереди себя, крики «ура», видел привозимых назад раненых (их было немного) и, наконец, видел, как в середине сотни казаков провели целый отряд французских кавалеристов. Очевидно, дело было кончено, и дело было, очевидно, небольшое, но СЧАСТЛИВОЕ. Проходившие назад солдаты и офицеры рассказывали о блестящей победе, о занятии города Вишау и взятии в плен целого французского эскадрона. День был ясный, солнечный, после сильного ночного заморозка, и веселый блеск осеннего дня совпадал с известием о победе, которое передавали не только рассказы участвовавших в нем, но и радостное выражение лиц солдат, офицеров, генералов и адъютантов, ехавших туда и оттуда мимо Ростова. Тем больнее щемило сердце Николая, напрасно перестрадавшего весь страх, предшествующий сражению, и пробывшего этот веселый день в бездействии.",счастливый,счастливое,счастье
Том первый,Часть третья,X,56,"На заре 16-го числа эскадрон Денисова, в котором служил Николай Ростов и который был в отряде князя Багратиона, двинулся с ночлега в дело, как говорили, и, пройдя около версты позади других колонн, был остановлен на большой дороге. Ростов видел, как мимо его прошли вперед казаки, 1-й и 2-й эскадрон гусар, пехотные батальоны с артиллерией и проехали генералы Багратион и Долгоруков с адъютантами. Весь страх, который он, как и прежде, испытывал перед делом, вся внутренняя борьба, посредством которой он преодолевал этот страх, все его мечтания о том, как он по-гусарски отличится в этом деле, — пропали даром. Эскадрон их был оставлен в резерве, и Николай Ростов скучно и тоскливо провел этот день. В девятом часу утра он услыхал пальбу впереди себя, крики «ура», видел привозимых назад раненых (их было немного) и, наконец, видел, как в середине сотни казаков провели целый отряд французских кавалеристов. Очевидно, дело было кончено, и дело было, очевидно, небольшое, но СЧАСТЛИВОЕ. Проходившие назад солдаты и офицеры рассказывали о блестящей победе, о занятии города Вишау и взятии в плен целого французского эскадрона. День был ясный, солнечный, после сильного ночного заморозка, и веселый блеск осеннего дня совпадал с известием о победе, которое передавали не только рассказы участвовавших в нем, но и радостное выражение лиц солдат, офицеров, генералов и адъютантов, ехавших туда и оттуда мимо Ростова. Тем больнее щемило сердце Николая, напрасно перестрадавшего весь страх, предшествующий сражению, и пробывшего этот веселый день в бездействии.",счастливый,счастливое,счастье
Том первый,Часть третья,X,56,"Ростов не помнил и не чувствовал, как он добежал до своего места и сел на лошадь. Мгновенно прошло его сожаление о неучастии в деле, его будничное расположение духа в кругу приглядевшихся лиц, мгновенно исчезла всякая мысль о себе: он весь поглощен был чувством счастия, происходящего от близости государя. Он чувствовал себя одною этою близостью вознагражденным за потерю нынешнего дня. Он был счастлив, как любовник, дождавшийся ожидаемого свидания. Не смея оглядываться во фронте и не оглядываясь, он чувствовал восторженным чутьем его приближение. И он чувствовал это не по одному звуку копыт лошадей приближавшейся кавалькады, но он чувствовал это потому, что по мере приближения все светлее, РАДОСТНЕЕ и значительнее и праздничнее делалось вокруг него. Все ближе и ближе подвигалось это солнце для Ростова, распространяя вокруг себя лучи кроткого и величественного света, и вот он уже чувствует себя захваченным этими лучами, он слышит его голос — этот ласковый, спокойный, величественный и вместе с тем столь простой голос. Как и должно было быть по чувству Ростова, наступила мертвая тишина, и в этой тишине раздались звуки голоса государя.",радостный,радостнее,радость
Том первый,Часть третья,X,56,"Ростов не помнил и не чувствовал, как он добежал до своего места и сел на лошадь. Мгновенно прошло его сожаление о неучастии в деле, его будничное расположение духа в кругу приглядевшихся лиц, мгновенно исчезла всякая мысль о себе: он весь поглощен был чувством счастия, происходящего от близости государя. Он чувствовал себя одною этою близостью вознагражденным за потерю нынешнего дня. Он был счастлив, как любовник, дождавшийся ожидаемого свидания. Не смея оглядываться во фронте и не оглядываясь, он чувствовал восторженным чутьем его приближение. И он чувствовал это не по одному звуку копыт лошадей приближавшейся кавалькады, но он чувствовал это потому, что по мере приближения все светлее, РАДОСТНЕЕ и значительнее и праздничнее делалось вокруг него. Все ближе и ближе подвигалось это солнце для Ростова, распространяя вокруг себя лучи кроткого и величественного света, и вот он уже чувствует себя захваченным этими лучами, он слышит его голос — этот ласковый, спокойный, величественный и вместе с тем столь простой голос. Как и должно было быть по чувству Ростова, наступила мертвая тишина, и в этой тишине раздались звуки голоса государя.",радостный,радостнее,радость
Том первый,Часть третья,X,56,"Ростов не помнил и не чувствовал, как он добежал до своего места и сел на лошадь. Мгновенно прошло его сожаление о неучастии в деле, его будничное расположение духа в кругу приглядевшихся лиц, мгновенно исчезла всякая мысль о себе: он весь поглощен был чувством СЧАСТИЯ, происходящего от близости государя. Он чувствовал себя одною этою близостью вознагражденным за потерю нынешнего дня. Он был счастлив, как любовник, дождавшийся ожидаемого свидания. Не смея оглядываться во фронте и не оглядываясь, он чувствовал восторженным чутьем его приближение. И он чувствовал это не по одному звуку копыт лошадей приближавшейся кавалькады, но он чувствовал это потому, что по мере приближения все светлее, радостнее и значительнее и праздничнее делалось вокруг него. Все ближе и ближе подвигалось это солнце для Ростова, распространяя вокруг себя лучи кроткого и величественного света, и вот он уже чувствует себя захваченным этими лучами, он слышит его голос — этот ласковый, спокойный, величественный и вместе с тем столь простой голос. Как и должно было быть по чувству Ростова, наступила мертвая тишина, и в этой тишине раздались звуки голоса государя.",счастие,счастия,счастье
Том первый,Часть третья,X,56,"Ростов не помнил и не чувствовал, как он добежал до своего места и сел на лошадь. Мгновенно прошло его сожаление о неучастии в деле, его будничное расположение духа в кругу приглядевшихся лиц, мгновенно исчезла всякая мысль о себе: он весь поглощен был чувством счастия, происходящего от близости государя. Он чувствовал себя одною этою близостью вознагражденным за потерю нынешнего дня. Он был СЧАСТЛИВ, как любовник, дождавшийся ожидаемого свидания. Не смея оглядываться во фронте и не оглядываясь, он чувствовал восторженным чутьем его приближение. И он чувствовал это не по одному звуку копыт лошадей приближавшейся кавалькады, но он чувствовал это потому, что по мере приближения все светлее, радостнее и значительнее и праздничнее делалось вокруг него. Все ближе и ближе подвигалось это солнце для Ростова, распространяя вокруг себя лучи кроткого и величественного света, и вот он уже чувствует себя захваченным этими лучами, он слышит его голос — этот ласковый, спокойный, величественный и вместе с тем столь простой голос. Как и должно было быть по чувству Ростова, наступила мертвая тишина, и в этой тишине раздались звуки голоса государя.",счастливый,счастлив,счастье
Том первый,Часть третья,X,56,"Ростов не помнил и не чувствовал, как он добежал до своего места и сел на лошадь. Мгновенно прошло его сожаление о неучастии в деле, его будничное расположение духа в кругу приглядевшихся лиц, мгновенно исчезла всякая мысль о себе: он весь поглощен был чувством СЧАСТИЯ, происходящего от близости государя. Он чувствовал себя одною этою близостью вознагражденным за потерю нынешнего дня. Он был счастлив, как любовник, дождавшийся ожидаемого свидания. Не смея оглядываться во фронте и не оглядываясь, он чувствовал восторженным чутьем его приближение. И он чувствовал это не по одному звуку копыт лошадей приближавшейся кавалькады, но он чувствовал это потому, что по мере приближения все светлее, радостнее и значительнее и праздничнее делалось вокруг него. Все ближе и ближе подвигалось это солнце для Ростова, распространяя вокруг себя лучи кроткого и величественного света, и вот он уже чувствует себя захваченным этими лучами, он слышит его голос — этот ласковый, спокойный, величественный и вместе с тем столь простой голос. Как и должно было быть по чувству Ростова, наступила мертвая тишина, и в этой тишине раздались звуки голоса государя.",счастие,счастия,счастье
Том первый,Часть третья,X,56,"Ростов не помнил и не чувствовал, как он добежал до своего места и сел на лошадь. Мгновенно прошло его сожаление о неучастии в деле, его будничное расположение духа в кругу приглядевшихся лиц, мгновенно исчезла всякая мысль о себе: он весь поглощен был чувством счастия, происходящего от близости государя. Он чувствовал себя одною этою близостью вознагражденным за потерю нынешнего дня. Он был СЧАСТЛИВ, как любовник, дождавшийся ожидаемого свидания. Не смея оглядываться во фронте и не оглядываясь, он чувствовал восторженным чутьем его приближение. И он чувствовал это не по одному звуку копыт лошадей приближавшейся кавалькады, но он чувствовал это потому, что по мере приближения все светлее, радостнее и значительнее и праздничнее делалось вокруг него. Все ближе и ближе подвигалось это солнце для Ростова, распространяя вокруг себя лучи кроткого и величественного света, и вот он уже чувствует себя захваченным этими лучами, он слышит его голос — этот ласковый, спокойный, величественный и вместе с тем столь простой голос. Как и должно было быть по чувству Ростова, наступила мертвая тишина, и в этой тишине раздались звуки голоса государя.",счастливый,счастлив,счастье
Том первый,Часть третья,X,56,"Ростов не помнил и не чувствовал, как он добежал до своего места и сел на лошадь. Мгновенно прошло его сожаление о неучастии в деле, его будничное расположение духа в кругу приглядевшихся лиц, мгновенно исчезла всякая мысль о себе: он весь поглощен был чувством счастия, происходящего от близости государя. Он чувствовал себя одною этою близостью вознагражденным за потерю нынешнего дня. Он был счастлив, как любовник, дождавшийся ожидаемого свидания. Не смея оглядываться во фронте и не оглядываясь, он чувствовал ВОСТОРЖЕННЫМ чутьем его приближение. И он чувствовал это не по одному звуку копыт лошадей приближавшейся кавалькады, но он чувствовал это потому, что по мере приближения все светлее, радостнее и значительнее и праздничнее делалось вокруг него. Все ближе и ближе подвигалось это солнце для Ростова, распространяя вокруг себя лучи кроткого и величественного света, и вот он уже чувствует себя захваченным этими лучами, он слышит его голос — этот ласковый, спокойный, величественный и вместе с тем столь простой голос. Как и должно было быть по чувству Ростова, наступила мертвая тишина, и в этой тишине раздались звуки голоса государя.",восторженный,восторженным,восторг
Том первый,Часть третья,X,56,"Услыхав пальбу в авангарде, молодой император не мог воздержаться от желания присутствовать при сражении и, несмотря на все представления придворных, в двенадцать часов, отделившись от третьей колонны, при которой он следовал, поскакал к авангарду. Еще не доезжая до гусар, несколько адъютантов встретили его с известием о СЧАСТЛИВОМ исходе дела.",счастливый,счастливом,счастье
Том первый,Часть третья,X,56,"Услыхав пальбу в авангарде, молодой император не мог воздержаться от желания присутствовать при сражении и, несмотря на все представления придворных, в двенадцать часов, отделившись от третьей колонны, при которой он следовал, поскакал к авангарду. Еще не доезжая до гусар, несколько адъютантов встретили его с известием о СЧАСТЛИВОМ исходе дела.",счастливый,счастливом,счастье
Том первый,Часть третья,X,56,"И Ростов встал и пошел бродить между костров, мечтая о том, какое было бы СЧАСТЬЕ умереть, не спасая жизнь (об этом он и не смел мечтать), а просто умереть в глазах государя. Он действительно был влюблен и в царя, и в славу русского оружия, и в надежду будущего торжества. И не он один испытывал это чувство в те памятные дни, предшествующие Аустерлицкому сражению: девять десятых людей русской армии в то время были влюблены, хотя и менее восторженно, в своего царя и в славу русского оружия.",счастие,счастье,счастье
Том первый,Часть третья,X,56,"И Ростов встал и пошел бродить между костров, мечтая о том, какое было бы СЧАСТЬЕ умереть, не спасая жизнь (об этом он и не смел мечтать), а просто умереть в глазах государя. Он действительно был влюблен и в царя, и в славу русского оружия, и в надежду будущего торжества. И не он один испытывал это чувство в те памятные дни, предшествующие Аустерлицкому сражению: девять десятых людей русской армии в то время были влюблены, хотя и менее восторженно, в своего царя и в славу русского оружия.",счастие,счастье,счастье
Том первый,Часть третья,X,56,"И Ростов встал и пошел бродить между костров, мечтая о том, какое было бы счастье умереть, не спасая жизнь (об этом он и не смел мечтать), а просто умереть в глазах государя. Он действительно был влюблен и в царя, и в славу русского оружия, и в надежду будущего торжества. И не он один испытывал это чувство в те памятные дни, предшествующие Аустерлицкому сражению: девять десятых людей русской армии в то время были влюблены, хотя и менее ВОСТОРЖЕННО, в своего царя и в славу русского оружия.",восторженно,восторженно,восторг
Том первый,Часть третья,XI,57,"Как слышно было, цель присылки Савари состояла в предложении мира и в предложении свидания императора Александра с Наполеоном. В личном свидании, к РАДОСТИ и гордости всей армии, было отказано, и вместо государя князь Долгоруков, победитель при Вишау, был отправлен вместе с Савари для переговоров с Наполеоном, ежели переговоры эти, против чаяния, имели целью действительное желание мира.",радость,радости,радость
Том первый,Часть третья,XI,57,"Как в часах результат сложного движения бесчисленных различных колес и блоков есть только медленное и уравномеренное движение стрелки, указывающей время, так и результатом всех сложных человеческих движений этих ста шестидесяти тысяч русских и французов — всех страстей, желаний, раскаяний, унижений, страданий, порывов гордости, страха, ВОСТОРГА этих людей — был только проигрыш Аустелицкого сражения, так называемого сражения трех императоров, то есть медленное передвижение всемирно-исторической стрелки на циферблате истории человечества.",восторг,восторга,восторг
Том первый,Часть третья,XI,57,"— Однако Михаил Иларионович, я думаю, вышел, — сказал князь Андрей. — Желаю СЧАСТИЯ и успеха, господа, — прибавил он и вышел, пожав руки Долгорукову и Билибину.",счастие,счастия,счастье
Том первый,Часть третья,XI,57,"— Однако Михаил Иларионович, я думаю, вышел, — сказал князь Андрей. — Желаю СЧАСТИЯ и успеха, господа, — прибавил он и вышел, пожав руки Долгорукову и Билибину.",счастие,счастия,счастье
Том первый,Часть третья,XII,58,"Ночь была туманная, и сквозь туман таинственно пробивался лунный свет. «Да, завтра, завтра! — думал он. — Завтра, может быть, все будет кончено для меня, всех этих воспоминаний не будет более, все эти воспоминания не будут иметь для меня более никакого смысла. Завтра же, может быть, — даже наверное завтра, я это предчувствую, в первый раз мне придется, наконец, показать все то, что я могу сделать». И ему представилось сражение, потеря его, сосредоточение боя на одном пункте и замешательство всех начальствующих лиц. И вот та СЧАСТЛИВАЯ минута, тот Тулон, которого так долго ждал он, наконец представляется ему. Он твердо и ясно говорит свое мнение Кутузову, и Вейротеру, и императорам. Все поражены верностью его соображения, но никто не берется исполнить его, и вот он берет полк, дивизию, выговаривает условие, чтоб уже никто не вмешивался в его распоряжения, и ведет свою дивизию к решительному пункту и один одерживает победу. А смерть и страдания? — говорит другой голос. Но князь Андрей не отвечает этому голосу и продолжает свои успехи. Он носит звание дежурного по армии при Кутузове, но делает все он один. Следующее сражение выиграно им одним. Кутузов сменяется, назначается он... Ну, а потом? — говорит опять другой голос, — а потом, ежели ты десять раз прежде этого не будешь ранен, убит или обманут; ну, а потом что́ ж? «Ну, а потом... — отвечает сам себе князь Андрей, — я не знаю, что будет потом, не хочу и не могу знать; но ежели хочу этого, хочу славы, хочу быть известным людям, хочу быть любимым ими, то ведь я не виноват, что я хочу этого, что одного этого я хочу, для одного этого я живу. Да, для одного этого! Я никогда никому не скажу этого, но, Боже мой! что же мне делать, ежели я ничего не люблю, как только славу, любовь людскую. Смерть, раны, потеря семьи, ничто мне не страшно. И как ни дороги, ни милы мне многие люди — отец, сестра, жена, — самые дорогие мне люди, — но, как ни страшно и ни неестественно это кажется, я всех их отдам сейчас за минуту славы, торжества над людьми, за любовь к себе людей, которых я не знаю и не буду знать, за любовь вот этих людей», — подумал он, прислушиваясь к говору на дворе Кутузова. На дворе Кутузова слышались голоса укладывавшихся денщиков; один голос, вероятно кучера, дразнившего старого кутузовского повара, которого знал князь Андрей и которого звали Титом, говорил: «Тит, а Тит?»",счастливый,счастливая,счастье
